Simulation 740 | MIMOSA2 elapsed = 16.23 sec | status = SUCCESS
Simulation 723 | MIMOSA2 elapsed = 16.29 sec | status = SUCCESS
Simulation 734 | MIMOSA2 elapsed = 16.31 sec | status = SUCCESS
Simulation 732 | MIMOSA2 elapsed = 16.46 sec | status = SUCCESS
Simulation 738 | MIMOSA2 elapsed = 17.41 sec | status = SUCCESS
Simulation 744 | MIMOSA2 elapsed = 8.79 sec | status = SUCCESS
Simulation 742 | MIMOSA2 elapsed = 10.35 sec | status = SUCCESS
Simulation 748 | MIMOSA2 elapsed = 10.08 sec | status = SUCCESS
Simulation 750 | MIMOSA2 elapsed = 11.25 sec | status = SUCCESS
Simulation 745 | MIMOSA2 elapsed = 14.61 sec | status = SUCCESS
Simulation 746 | MIMOSA2 elapsed = 14.97 sec | status = SUCCESS
Simulation 743 | MIMOSA2 elapsed = 15.95 sec | status = SUCCESS
Simulation 747 | MIMOSA2 elapsed = 15.99 sec | status = SUCCESS
Simulation 749 | MIMOSA2 elapsed = 17.65 sec | status = SUCCESS
Simulation 752 | MIMOSA2 elapsed = 13.39 sec | status = SUCCESS
Simulation 757 | MIMOSA2 elapsed = 13.52 sec | status = SUCCESS
Simulation 751 | MIMOSA2 elapsed = 16.61 sec | status = SUCCESS
Simulation 753 | MIMOSA2 elapsed = 15.27 sec | status = SUCCESS
Simulation 754 | MIMOSA2 elapsed = 15.58 sec | status = SUCCESS
Simulation 755 | MIMOSA2 elapsed = 16.35 sec | status = SUCCESS
Simulation 756 | MIMOSA2 elapsed = 16.58 sec | status = SUCCESS
Simulation 760 | MIMOSA2 elapsed = 16.49 sec | status = SUCCESS
Simulation 758 | MIMOSA2 elapsed = 16.83 sec | status = SUCCESS
Simulation 759 | MIMOSA2 elapsed = 17.27 sec | status = SUCCESS
Simulation 761 | MIMOSA2 elapsed = 16.35 sec | status = SUCCESS
Simulation 765 | MIMOSA2 elapsed = 11.24 sec | status = SUCCESS
Simulation 762 | MIMOSA2 elapsed = 17.72 sec | status = SUCCESS
Simulation 767 | MIMOSA2 elapsed = 11.1 sec | status = SUCCESS
Simulation 763 | MIMOSA2 elapsed = 17.24 sec | status = SUCCESS
Simulation 764 | MIMOSA2 elapsed = 18 sec | status = SUCCESS
Simulation 766 | MIMOSA2 elapsed = 18.14 sec | status = SUCCESS
Simulation 769 | MIMOSA2 elapsed = 16.07 sec | status = SUCCESS
Simulation 768 | MIMOSA2 elapsed = 19.14 sec | status = SUCCESS
Simulation 772 | MIMOSA2 elapsed = 13.78 sec | status = SUCCESS
Simulation 770 | MIMOSA2 elapsed = 16.56 sec | status = SUCCESS
Simulation 771 | MIMOSA2 elapsed = 17.44 sec | status = SUCCESS
Simulation 773 | MIMOSA2 elapsed = 16.59 sec | status = SUCCESS
Simulation 774 | MIMOSA2 elapsed = 17.32 sec | status = SUCCESS
Simulation 776 | MIMOSA2 elapsed = 16.16 sec | status = SUCCESS
Simulation 775 | MIMOSA2 elapsed = 17.45 sec | status = SUCCESS
Simulation 783 | MIMOSA2 elapsed = 13.5 sec | status = SUCCESS
Simulation 777 | MIMOSA2 elapsed = 16.88 sec | status = SUCCESS
Simulation 778 | MIMOSA2 elapsed = 17.18 sec | status = SUCCESS
Simulation 779 | MIMOSA2 elapsed = 17.48 sec | status = SUCCESS
Simulation 781 | MIMOSA2 elapsed = 17.71 sec | status = SUCCESS
Simulation 780 | MIMOSA2 elapsed = 18.27 sec | status = SUCCESS
Simulation 782 | MIMOSA2 elapsed = 17.85 sec | status = SUCCESS
Simulation 784 | MIMOSA2 elapsed = 16.38 sec | status = SUCCESS
Simulation 785 | MIMOSA2 elapsed = 16.22 sec | status = SUCCESS
Simulation 789 | MIMOSA2 elapsed = 12.55 sec | status = SUCCESS
Simulation 786 | MIMOSA2 elapsed = 17.63 sec | status = SUCCESS
Simulation 788 | MIMOSA2 elapsed = 16.75 sec | status = SUCCESS
Simulation 787 | MIMOSA2 elapsed = 18.19 sec | status = SUCCESS
Simulation 790 | MIMOSA2 elapsed = 18.1 sec | status = SUCCESS
Simulation 791 | MIMOSA2 elapsed = 17.81 sec | status = SUCCESS
Simulation 793 | MIMOSA2 elapsed = 16.7 sec | status = SUCCESS
Simulation 792 | MIMOSA2 elapsed = 17.36 sec | status = SUCCESS
Simulation 797 | MIMOSA2 elapsed = 15.97 sec | status = SUCCESS
Simulation 795 | MIMOSA2 elapsed = 17.23 sec | status = SUCCESS
Simulation 796 | MIMOSA2 elapsed = 16.89 sec | status = SUCCESS
Simulation 798 | MIMOSA2 elapsed = 16.52 sec | status = SUCCESS
Simulation 799 | MIMOSA2 elapsed = 16.3 sec | status = SUCCESS
Simulation 794 | MIMOSA2 elapsed = 18.28 sec | status = SUCCESS
Simulation 800 | MIMOSA2 elapsed = 16.9 sec | status = SUCCESS
Simulation 808 | MIMOSA2 elapsed = 7.1 sec | status = SUCCESS
Simulation 802 | MIMOSA2 elapsed = 7.45 sec | status = SUCCESS
Simulation 803 | MIMOSA2 elapsed = 7.91 sec | status = SUCCESS
Simulation 804 | MIMOSA2 elapsed = 9.02 sec | status = SUCCESS
Simulation 811 | MIMOSA2 elapsed = 14.6 sec | status = SUCCESS
Simulation 809 | MIMOSA2 elapsed = 15.64 sec | status = SUCCESS
Simulation 812 | MIMOSA2 elapsed = 15.93 sec | status = SUCCESS
Simulation 813 | MIMOSA2 elapsed = 16.15 sec | status = SUCCESS
Simulation 822 | MIMOSA2 elapsed = 8.58 sec | status = SUCCESS
Simulation 819 | MIMOSA2 elapsed = 16.23 sec | status = SUCCESS
Simulation 816 | MIMOSA2 elapsed = 16.31 sec | status = SUCCESS
Simulation 801 | MIMOSA2 elapsed = 16.39 sec | status = SUCCESS
Simulation 806 | MIMOSA2 elapsed = 16.39 sec | status = SUCCESS
Simulation 817 | MIMOSA2 elapsed = 16.41 sec | status = SUCCESS
Simulation 807 | MIMOSA2 elapsed = 16.52 sec | status = SUCCESS
Simulation 810 | MIMOSA2 elapsed = 16.5 sec | status = SUCCESS
Simulation 818 | MIMOSA2 elapsed = 16.55 sec | status = SUCCESS
Simulation 814 | MIMOSA2 elapsed = 16.53 sec | status = SUCCESS
Simulation 815 | MIMOSA2 elapsed = 16.64 sec | status = SUCCESS
Simulation 821 | MIMOSA2 elapsed = 9.24 sec | status = SUCCESS
Simulation 805 | MIMOSA2 elapsed = 17.77 sec | status = SUCCESS
Simulation 824 | MIMOSA2 elapsed = 9.51 sec | status = SUCCESS
Simulation 823 | MIMOSA2 elapsed = 16.81 sec | status = SUCCESS
Simulation 833 | MIMOSA2 elapsed = 9.22 sec | status = SUCCESS
Simulation 831 | MIMOSA2 elapsed = 10.76 sec | status = SUCCESS
Simulation 835 | MIMOSA2 elapsed = 10.86 sec | status = SUCCESS
Simulation 826 | MIMOSA2 elapsed = 13.36 sec | status = SUCCESS
Simulation 832 | MIMOSA2 elapsed = 13.29 sec | status = SUCCESS
Simulation 830 | MIMOSA2 elapsed = 15.47 sec | status = SUCCESS
Simulation 827 | MIMOSA2 elapsed = 16.07 sec | status = SUCCESS
Simulation 828 | MIMOSA2 elapsed = 16 sec | status = SUCCESS
Simulation 834 | MIMOSA2 elapsed = 16.59 sec | status = SUCCESS
Simulation 837 | MIMOSA2 elapsed = 16.55 sec | status = SUCCESS
Simulation 829 | MIMOSA2 elapsed = 16.93 sec | status = SUCCESS
Simulation 838 | MIMOSA2 elapsed = 17.07 sec | status = SUCCESS
Simulation 836 | MIMOSA2 elapsed = 17.11 sec | status = SUCCESS
Simulation 840 | MIMOSA2 elapsed = 17.17 sec | status = SUCCESS
Simulation 841 | MIMOSA2 elapsed = 15.89 sec | status = SUCCESS
Simulation 825 | MIMOSA2 elapsed = 19.41 sec | status = SUCCESS
Simulation 839 | MIMOSA2 elapsed = 17.44 sec | status = SUCCESS
Simulation 842 | MIMOSA2 elapsed = 18.55 sec | status = SUCCESS
Simulation 844 | MIMOSA2 elapsed = 15.35 sec | status = SUCCESS
Simulation 843 | MIMOSA2 elapsed = 18.57 sec | status = SUCCESS
Simulation 845 | MIMOSA2 elapsed = 17.49 sec | status = SUCCESS
Simulation 847 | MIMOSA2 elapsed = 15.79 sec | status = SUCCESS
Simulation 846 | MIMOSA2 elapsed = 17.59 sec | status = SUCCESS
Simulation 848 | MIMOSA2 elapsed = 15.98 sec | status = SUCCESS
Simulation 855 | MIMOSA2 elapsed = 13.01 sec | status = SUCCESS
Simulation 850 | MIMOSA2 elapsed = 16.83 sec | status = SUCCESS
Simulation 849 | MIMOSA2 elapsed = 17.13 sec | status = SUCCESS
Simulation 861 | MIMOSA2 elapsed = 11.75 sec | status = SUCCESS
Simulation 851 | MIMOSA2 elapsed = 17.26 sec | status = SUCCESS
Simulation 853 | MIMOSA2 elapsed = 16.75 sec | status = SUCCESS
Simulation 852 | MIMOSA2 elapsed = 17.24 sec | status = SUCCESS
Simulation 854 | MIMOSA2 elapsed = 17.63 sec | status = SUCCESS
Simulation 856 | MIMOSA2 elapsed = 17.16 sec | status = SUCCESS
Simulation 860 | MIMOSA2 elapsed = 17.34 sec | status = SUCCESS
Simulation 858 | MIMOSA2 elapsed = 17.64 sec | status = SUCCESS
Simulation 857 | MIMOSA2 elapsed = 18.26 sec | status = SUCCESS
Simulation 859 | MIMOSA2 elapsed = 18.23 sec | status = SUCCESS
Simulation 862 | MIMOSA2 elapsed = 16.8 sec | status = SUCCESS
Simulation 864 | MIMOSA2 elapsed = 15.7 sec | status = SUCCESS
Simulation 867 | MIMOSA2 elapsed = 16.33 sec | status = SUCCESS
Simulation 865 | MIMOSA2 elapsed = 17.72 sec | status = SUCCESS
Simulation 866 | MIMOSA2 elapsed = 18.04 sec | status = SUCCESS
Simulation 863 | MIMOSA2 elapsed = 20.91 sec | status = SUCCESS
Simulation 869 | MIMOSA2 elapsed = 15.96 sec | status = SUCCESS
Simulation 871 | MIMOSA2 elapsed = 15.72 sec | status = SUCCESS
Simulation 872 | MIMOSA2 elapsed = 15.55 sec | status = SUCCESS
Simulation 868 | MIMOSA2 elapsed = 18.48 sec | status = SUCCESS
Simulation 878 | MIMOSA2 elapsed = 14.16 sec | status = SUCCESS
Simulation 876 | MIMOSA2 elapsed = 15.79 sec | status = SUCCESS
Simulation 873 | MIMOSA2 elapsed = 16.84 sec | status = SUCCESS
Simulation 879 | MIMOSA2 elapsed = 15.45 sec | status = SUCCESS
Simulation 870 | MIMOSA2 elapsed = 18.72 sec | status = SUCCESS
Simulation 877 | MIMOSA2 elapsed = 17.08 sec | status = SUCCESS
Simulation 875 | MIMOSA2 elapsed = 18.42 sec | status = SUCCESS
Simulation 874 | MIMOSA2 elapsed = 19.84 sec | status = SUCCESS
Simulation 880 | MIMOSA2 elapsed = 19.85 sec | status = SUCCESS
Simulation 820 | MIMOSA2 elapsed = 12.53 sec | status = SUCCESS
Simulation 884 | MIMOSA2 elapsed = 6.73 sec | status = SUCCESS
Simulation 889 | MIMOSA2 elapsed = 7.64 sec | status = SUCCESS
Simulation 882 | MIMOSA2 elapsed = 7.79 sec | status = SUCCESS
Simulation 898 | MIMOSA2 elapsed = 8.45 sec | status = SUCCESS
Simulation 887 | MIMOSA2 elapsed = 8.82 sec | status = SUCCESS
Simulation 883 | MIMOSA2 elapsed = 9.78 sec | status = SUCCESS
Simulation 886 | MIMOSA2 elapsed = 9.83 sec | status = SUCCESS
Simulation 895 | MIMOSA2 elapsed = 10.71 sec | status = SUCCESS
Simulation 890 | MIMOSA2 elapsed = 10.96 sec | status = SUCCESS
Simulation 892 | MIMOSA2 elapsed = 11.83 sec | status = SUCCESS
Simulation 894 | MIMOSA2 elapsed = 14.24 sec | status = SUCCESS
Simulation 901 | MIMOSA2 elapsed = 8.1 sec | status = SUCCESS
Simulation 893 | MIMOSA2 elapsed = 15.31 sec | status = SUCCESS
Simulation 888 | MIMOSA2 elapsed = 15.35 sec | status = SUCCESS
Simulation 900 | MIMOSA2 elapsed = 15.84 sec | status = SUCCESS
Simulation 897 | MIMOSA2 elapsed = 16.12 sec | status = SUCCESS
Simulation 899 | MIMOSA2 elapsed = 16.13 sec | status = SUCCESS
Simulation 896 | MIMOSA2 elapsed = 16.25 sec | status = SUCCESS
Simulation 885 | MIMOSA2 elapsed = 16.34 sec | status = SUCCESS
Simulation 881 | MIMOSA2 elapsed = 16.42 sec | status = SUCCESS
Simulation 891 | MIMOSA2 elapsed = 17.21 sec | status = SUCCESS
Simulation 902 | MIMOSA2 elapsed = 11.01 sec | status = SUCCESS
Simulation 905 | MIMOSA2 elapsed = 11.74 sec | status = SUCCESS
Simulation 910 | MIMOSA2 elapsed = 11.54 sec | status = SUCCESS
Simulation 904 | MIMOSA2 elapsed = 15.36 sec | status = SUCCESS
Simulation 903 | MIMOSA2 elapsed = 16.5 sec | status = SUCCESS
Simulation 906 | MIMOSA2 elapsed = 15.06 sec | status = SUCCESS
Simulation 908 | MIMOSA2 elapsed = 14.31 sec | status = SUCCESS
Simulation 911 | MIMOSA2 elapsed = 11.93 sec | status = SUCCESS
Simulation 915 | MIMOSA2 elapsed = 10.22 sec | status = SUCCESS
Simulation 907 | MIMOSA2 elapsed = 16.84 sec | status = SUCCESS
Simulation 909 | MIMOSA2 elapsed = 15.95 sec | status = SUCCESS
Simulation 918 | MIMOSA2 elapsed = 12.9 sec | status = SUCCESS
Simulation 914 | MIMOSA2 elapsed = 15.19 sec | status = SUCCESS
Simulation 917 | MIMOSA2 elapsed = 15.14 sec | status = SUCCESS
Simulation 912 | MIMOSA2 elapsed = 16.28 sec | status = SUCCESS
Simulation 913 | MIMOSA2 elapsed = 16.94 sec | status = SUCCESS
Simulation 919 | MIMOSA2 elapsed = 16.69 sec | status = SUCCESS
Simulation 916 | MIMOSA2 elapsed = 16.79 sec | status = SUCCESS
Simulation 922 | MIMOSA2 elapsed = 14.34 sec | status = SUCCESS
Simulation 923 | MIMOSA2 elapsed = 14.14 sec | status = SUCCESS
Simulation 921 | MIMOSA2 elapsed = 18.7 sec | status = SUCCESS
Simulation 926 | MIMOSA2 elapsed = 12.59 sec | status = SUCCESS
Simulation 924 | MIMOSA2 elapsed = 14.19 sec | status = SUCCESS
Simulation 928 | MIMOSA2 elapsed = 12.8 sec | status = SUCCESS
Simulation 927 | MIMOSA2 elapsed = 16.32 sec | status = SUCCESS
Simulation 925 | MIMOSA2 elapsed = 17.55 sec | status = SUCCESS
Simulation 930 | MIMOSA2 elapsed = 16.93 sec | status = SUCCESS
Simulation 932 | MIMOSA2 elapsed = 16.83 sec | status = SUCCESS
Simulation 931 | MIMOSA2 elapsed = 17.07 sec | status = SUCCESS
Simulation 929 | MIMOSA2 elapsed = 18.55 sec | status = SUCCESS
Simulation 936 | MIMOSA2 elapsed = 14.6 sec | status = SUCCESS
Simulation 933 | MIMOSA2 elapsed = 17.25 sec | status = SUCCESS
Simulation 934 | MIMOSA2 elapsed = 17.46 sec | status = SUCCESS
Simulation 935 | MIMOSA2 elapsed = 17.79 sec | status = SUCCESS
Simulation 937 | MIMOSA2 elapsed = 17.05 sec | status = SUCCESS
Simulation 939 | MIMOSA2 elapsed = 16.7 sec | status = SUCCESS
Simulation 938 | MIMOSA2 elapsed = 17.27 sec | status = SUCCESS
Simulation 940 | MIMOSA2 elapsed = 17.16 sec | status = SUCCESS
Simulation 942 | MIMOSA2 elapsed = 16.04 sec | status = SUCCESS
Simulation 943 | MIMOSA2 elapsed = 15.28 sec | status = SUCCESS
Simulation 941 | MIMOSA2 elapsed = 17.79 sec | status = SUCCESS
Simulation 945 | MIMOSA2 elapsed = 15.91 sec | status = SUCCESS
Simulation 944 | MIMOSA2 elapsed = 17.59 sec | status = SUCCESS
Simulation 947 | MIMOSA2 elapsed = 17.25 sec | status = SUCCESS
Simulation 946 | MIMOSA2 elapsed = 17.58 sec | status = SUCCESS
Simulation 948 | MIMOSA2 elapsed = 16.06 sec | status = SUCCESS
Simulation 949 | MIMOSA2 elapsed = 17.26 sec | status = SUCCESS
Simulation 950 | MIMOSA2 elapsed = 17.31 sec | status = SUCCESS
Simulation 951 | MIMOSA2 elapsed = 17.13 sec | status = SUCCESS
Simulation 953 | MIMOSA2 elapsed = 16.86 sec | status = SUCCESS
Simulation 952 | MIMOSA2 elapsed = 17.27 sec | status = SUCCESS
Simulation 954 | MIMOSA2 elapsed = 16.77 sec | status = SUCCESS
Simulation 956 | MIMOSA2 elapsed = 17.04 sec | status = SUCCESS
Simulation 955 | MIMOSA2 elapsed = 17.15 sec | status = SUCCESS
Simulation 958 | MIMOSA2 elapsed = 16.6 sec | status = SUCCESS
Simulation 957 | MIMOSA2 elapsed = 17.06 sec | status = SUCCESS
Simulation 959 | MIMOSA2 elapsed = 16.31 sec | status = SUCCESS
Simulation 960 | MIMOSA2 elapsed = 17.02 sec | status = SUCCESS
Simulation 920 | MIMOSA2 elapsed = 12.17 sec | status = SUCCESS
Simulation 967 | MIMOSA2 elapsed = 7.04 sec | status = SUCCESS
Simulation 973 | MIMOSA2 elapsed = 7.26 sec | status = SUCCESS
Simulation 974 | MIMOSA2 elapsed = 7.49 sec | status = SUCCESS
Simulation 977 | MIMOSA2 elapsed = 7.64 sec | status = SUCCESS
Simulation 971 | MIMOSA2 elapsed = 7.73 sec | status = SUCCESS
Simulation 965 | MIMOSA2 elapsed = 8.11 sec | status = SUCCESS
Simulation 972 | MIMOSA2 elapsed = 8.28 sec | status = SUCCESS
Simulation 962 | MIMOSA2 elapsed = 10.34 sec | status = SUCCESS
Simulation 970 | MIMOSA2 elapsed = 12.98 sec | status = SUCCESS
Simulation 976 | MIMOSA2 elapsed = 13.09 sec | status = SUCCESS
Simulation 966 | MIMOSA2 elapsed = 13.76 sec | status = SUCCESS
Simulation 980 | MIMOSA2 elapsed = 14.31 sec | status = SUCCESS
Simulation 968 | MIMOSA2 elapsed = 14.7 sec | status = SUCCESS
Simulation 984 | MIMOSA2 elapsed = 6.95 sec | status = SUCCESS
Simulation 963 | MIMOSA2 elapsed = 14.97 sec | status = SUCCESS
Simulation 978 | MIMOSA2 elapsed = 15 sec | status = SUCCESS
Simulation 979 | MIMOSA2 elapsed = 15.03 sec | status = SUCCESS
Simulation 975 | MIMOSA2 elapsed = 15.14 sec | status = SUCCESS
Simulation 964 | MIMOSA2 elapsed = 15.52 sec | status = SUCCESS
Simulation 981 | MIMOSA2 elapsed = 8.24 sec | status = SUCCESS
Simulation 969 | MIMOSA2 elapsed = 15.62 sec | status = SUCCESS
Simulation 961 | MIMOSA2 elapsed = 16.14 sec | status = SUCCESS
Simulation 987 | MIMOSA2 elapsed = 9.07 sec | status = SUCCESS
Simulation 988 | MIMOSA2 elapsed = 9.46 sec | status = SUCCESS
Simulation 983 | MIMOSA2 elapsed = 12.58 sec | status = SUCCESS
Simulation 982 | MIMOSA2 elapsed = 15.33 sec | status = SUCCESS
Simulation 985 | MIMOSA2 elapsed = 15.78 sec | status = SUCCESS
Simulation 998 | MIMOSA2 elapsed = 8.37 sec | status = SUCCESS
Simulation 986 | MIMOSA2 elapsed = 15.61 sec | status = SUCCESS
Simulation 992 | MIMOSA2 elapsed = 10.79 sec | status = SUCCESS
Simulation 997 | MIMOSA2 elapsed = 11.49 sec | status = SUCCESS
Simulation 993 | MIMOSA2 elapsed = 12.09 sec | status = SUCCESS
Simulation 989 | MIMOSA2 elapsed = 14.55 sec | status = SUCCESS
Simulation 996 | MIMOSA2 elapsed = 12.76 sec | status = SUCCESS
Simulation 1002 | MIMOSA2 elapsed = 12.11 sec | status = SUCCESS
Simulation 1003 | MIMOSA2 elapsed = 10.57 sec | status = SUCCESS
Simulation 990 | MIMOSA2 elapsed = 15.3 sec | status = SUCCESS
Simulation 991 | MIMOSA2 elapsed = 14.68 sec | status = SUCCESS
Simulation 995 | MIMOSA2 elapsed = 14.42 sec | status = SUCCESS
Simulation 999 | MIMOSA2 elapsed = 13.95 sec | status = SUCCESS
Simulation 994 | MIMOSA2 elapsed = 14.9 sec | status = SUCCESS
Simulation 1001 | MIMOSA2 elapsed = 14.23 sec | status = SUCCESS
Simulation 1000 | MIMOSA2 elapsed = 14.78 sec | status = SUCCESS
Simulation 1005 | MIMOSA2 elapsed = 10.85 sec | status = SUCCESS
Simulation 1006 | MIMOSA2 elapsed = 12.79 sec | status = SUCCESS
Simulation 1004 | MIMOSA2 elapsed = 16.43 sec | status = SUCCESS
Simulation 1007 | MIMOSA2 elapsed = 13.38 sec | status = SUCCESS
Simulation 1008 | MIMOSA2 elapsed = 14.88 sec | status = SUCCESS
Simulation 1014 | MIMOSA2 elapsed = 12.69 sec | status = SUCCESS
Simulation 1011 | MIMOSA2 elapsed = 14.09 sec | status = SUCCESS
Simulation 1009 | MIMOSA2 elapsed = 17.14 sec | status = SUCCESS
Simulation 1010 | MIMOSA2 elapsed = 16.12 sec | status = SUCCESS
Simulation 1015 | MIMOSA2 elapsed = 14.56 sec | status = SUCCESS
Simulation 1012 | MIMOSA2 elapsed = 16.41 sec | status = SUCCESS
Simulation 1021 | MIMOSA2 elapsed = 13.67 sec | status = SUCCESS
Simulation 1013 | MIMOSA2 elapsed = 16.7 sec | status = SUCCESS
Simulation 1023 | MIMOSA2 elapsed = 13.86 sec | status = SUCCESS
Simulation 1018 | MIMOSA2 elapsed = 15.95 sec | status = SUCCESS
Simulation 1016 | MIMOSA2 elapsed = 16.32 sec | status = SUCCESS
Simulation 1017 | MIMOSA2 elapsed = 16.42 sec | status = SUCCESS
Simulation 1020 | MIMOSA2 elapsed = 15.95 sec | status = SUCCESS
Simulation 1019 | MIMOSA2 elapsed = 16.25 sec | status = SUCCESS
Simulation 1022 | MIMOSA2 elapsed = 17.06 sec | status = SUCCESS
Simulation 1024 | MIMOSA2 elapsed = 16.56 sec | status = SUCCESS
Simulation 1028 | MIMOSA2 elapsed = 12.14 sec | status = SUCCESS
Simulation 1025 | MIMOSA2 elapsed = 16.49 sec | status = SUCCESS
Simulation 1027 | MIMOSA2 elapsed = 15.03 sec | status = SUCCESS
Simulation 1026 | MIMOSA2 elapsed = 16.27 sec | status = SUCCESS
Simulation 1031 | MIMOSA2 elapsed = 14.05 sec | status = SUCCESS
Simulation 1030 | MIMOSA2 elapsed = 14.68 sec | status = SUCCESS
Simulation 1029 | MIMOSA2 elapsed = 15.46 sec | status = SUCCESS
Simulation 1032 | MIMOSA2 elapsed = 15.56 sec | status = SUCCESS
Simulation 1033 | MIMOSA2 elapsed = 15.95 sec | status = SUCCESS
Simulation 1034 | MIMOSA2 elapsed = 15.6 sec | status = SUCCESS
Simulation 1035 | MIMOSA2 elapsed = 15.6 sec | status = SUCCESS
Simulation 1038 | MIMOSA2 elapsed = 15.11 sec | status = SUCCESS
Simulation 1037 | MIMOSA2 elapsed = 15.43 sec | status = SUCCESS
Simulation 1039 | MIMOSA2 elapsed = 14.96 sec | status = SUCCESS
Simulation 1036 | MIMOSA2 elapsed = 15.67 sec | status = SUCCESS
Simulation 1040 | MIMOSA2 elapsed = 15.99 sec | status = SUCCESS
Simulation 1045 | MIMOSA2 elapsed = 5.06 sec | status = SUCCESS
Simulation 1041 | MIMOSA2 elapsed = 5.64 sec | status = SUCCESS
Simulation 1044 | MIMOSA2 elapsed = 6.2 sec | status = SUCCESS
Simulation 1042 | MIMOSA2 elapsed = 6.4 sec | status = SUCCESS
Simulation 1051 | MIMOSA2 elapsed = 6.75 sec | status = SUCCESS
Simulation 1043 | MIMOSA2 elapsed = 7.12 sec | status = SUCCESS
Simulation 1048 | MIMOSA2 elapsed = 8.64 sec | status = SUCCESS
Simulation 1057 | MIMOSA2 elapsed = 9.24 sec | status = SUCCESS
Simulation 1052 | MIMOSA2 elapsed = 9.77 sec | status = SUCCESS
Simulation 1055 | MIMOSA2 elapsed = 10.23 sec | status = SUCCESS
Simulation 1050 | MIMOSA2 elapsed = 12.79 sec | status = SUCCESS
Simulation 1062 | MIMOSA2 elapsed = 8.59 sec | status = SUCCESS
Simulation 1064 | MIMOSA2 elapsed = 8.03 sec | status = SUCCESS
Simulation 1053 | MIMOSA2 elapsed = 14.72 sec | status = SUCCESS
Simulation 1047 | MIMOSA2 elapsed = 14.74 sec | status = SUCCESS
Simulation 1058 | MIMOSA2 elapsed = 14.83 sec | status = SUCCESS
Simulation 1054 | MIMOSA2 elapsed = 14.98 sec | status = SUCCESS
Simulation 1060 | MIMOSA2 elapsed = 15.08 sec | status = SUCCESS
Simulation 1049 | MIMOSA2 elapsed = 15.19 sec | status = SUCCESS
Simulation 1056 | MIMOSA2 elapsed = 15.26 sec | status = SUCCESS
Simulation 1059 | MIMOSA2 elapsed = 15.26 sec | status = SUCCESS
Simulation 1046 | MIMOSA2 elapsed = 16.03 sec | status = SUCCESS
Simulation 1065 | MIMOSA2 elapsed = 10.33 sec | status = SUCCESS
Simulation 1066 | MIMOSA2 elapsed = 12.46 sec | status = SUCCESS
Simulation 1063 | MIMOSA2 elapsed = 13.67 sec | status = SUCCESS
Simulation 1070 | MIMOSA2 elapsed = 9.92 sec | status = SUCCESS
Simulation 1069 | MIMOSA2 elapsed = 11.11 sec | status = SUCCESS
Simulation 1061 | MIMOSA2 elapsed = 15.77 sec | status = SUCCESS
Simulation 1068 | MIMOSA2 elapsed = 12.6 sec | status = SUCCESS
Simulation 1071 | MIMOSA2 elapsed = 10.22 sec | status = SUCCESS
Simulation 1067 | MIMOSA2 elapsed = 15 sec | status = SUCCESS
Simulation 1078 | MIMOSA2 elapsed = 10.56 sec | status = SUCCESS
Simulation 1083 | MIMOSA2 elapsed = 10.36 sec | status = SUCCESS
Simulation 1074 | MIMOSA2 elapsed = 13.72 sec | status = SUCCESS
Simulation 1073 | MIMOSA2 elapsed = 14.2 sec | status = SUCCESS
Simulation 1077 | MIMOSA2 elapsed = 14.78 sec | status = SUCCESS
Simulation 1075 | MIMOSA2 elapsed = 15.22 sec | status = SUCCESS
Simulation 1079 | MIMOSA2 elapsed = 15.52 sec | status = SUCCESS
Simulation 1076 | MIMOSA2 elapsed = 15.66 sec | status = SUCCESS
Simulation 1072 | MIMOSA2 elapsed = 16.2 sec | status = SUCCESS
Simulation 1081 | MIMOSA2 elapsed = 16.23 sec | status = SUCCESS
Simulation 1080 | MIMOSA2 elapsed = 16.27 sec | status = SUCCESS
Simulation 1084 | MIMOSA2 elapsed = 12.05 sec | status = SUCCESS
Simulation 1082 | MIMOSA2 elapsed = 16.06 sec | status = SUCCESS
Simulation 1085 | MIMOSA2 elapsed = 15.46 sec | status = SUCCESS
Simulation 1088 | MIMOSA2 elapsed = 14.94 sec | status = SUCCESS
Simulation 1087 | MIMOSA2 elapsed = 15.53 sec | status = SUCCESS
Simulation 1089 | MIMOSA2 elapsed = 14.83 sec | status = SUCCESS
Simulation 1086 | MIMOSA2 elapsed = 16.76 sec | status = SUCCESS
Simulation 1090 | MIMOSA2 elapsed = 16.37 sec | status = SUCCESS
Simulation 1091 | MIMOSA2 elapsed = 17.31 sec | status = SUCCESS
Simulation 1092 | MIMOSA2 elapsed = 16.19 sec | status = SUCCESS
Simulation 1103 | MIMOSA2 elapsed = 11.43 sec | status = SUCCESS
Simulation 1093 | MIMOSA2 elapsed = 16.03 sec | status = SUCCESS
Simulation 1095 | MIMOSA2 elapsed = 15.07 sec | status = SUCCESS
Simulation 1101 | MIMOSA2 elapsed = 12.72 sec | status = SUCCESS
Simulation 1099 | MIMOSA2 elapsed = 14.17 sec | status = SUCCESS
Simulation 1094 | MIMOSA2 elapsed = 17.05 sec | status = SUCCESS
Simulation 1096 | MIMOSA2 elapsed = 16.05 sec | status = SUCCESS
Simulation 1097 | MIMOSA2 elapsed = 16.48 sec | status = SUCCESS
Simulation 1098 | MIMOSA2 elapsed = 15.99 sec | status = SUCCESS
